Product,category_name,material_type,tensile_strength_mpa,weight_capacity_kg,biodegradability_score,co2_emission_kg_per_kg,recyclability_percent,Material_Cost_INR
Recycled Plastic Engineered Application Unit,Toys,Recycled Plastic,606.15,265.77,87,7.3157293903766485,34.41,13288.5
Biopolymer Thermal Insulation Slab,Construction,Biopolymer,733.39,951.04,54,5.457565649978619,34.65,47552.0
Bioplastic Disposable Serving Bowl,Food Packaging,Bioplastic,36.9,380.7,57,2.8200939941793055,51.89,19035.0
Recycled Fiber Engineered Application Unit,Automotive,Recycled Fiber,219.35,768.42,30,2.3398044467165064,32.0,38421.0
Bio-Composite Dual-Layer Cosmetic Tube,Cosmetics,Bio-Composite,516.51,268.53,85,5.516345133158383,83.14,13426.5
Bio-Composite Appliance Housing Panel,Home Appliances,Bio-Composite,144.85,522.9,2,3.815190879283355,57.13,26145.0
Natural Fiber Thermal Insulation Insert,Home Appliances,Natural Fiber,63.23,924.71,24,1.502916813090713,31.95,46235.5
Composite IV Fluid Connector,Healthcare,Composite,318.71,290.39,41,6.645327503142542,97.99,14519.5
Biopolymer Exterior Cladding Panel,Construction,Biopolymer,79.36,399.95,23,2.1836394577302483,98.11,19997.5
Recycled Plastic Engineered Application Unit,Furniture,Recycled Plastic,886.0,474.78,19,9.04897087467945,76.12,23739.0
Plant-Based Engineered Application Unit,Furniture,Plant-Based,867.27,63.12,42,5.213707621504801,1.83,3156.0
Recycled Plastic Engineered Application Unit,Electronics,Recycled Plastic,898.25,684.93,22,8.926326065120413,90.81,34246.5
Composite Surgical Instrument Tray,Healthcare,Composite,75.01,159.12,68,5.422596345581197,66.33,7956.0
Bioplastic Motor Support Frame,Home Appliances,Bioplastic,690.35,191.06,5,5.97236564430617,97.15,9553.0
Bioplastic Engineered Application Unit,Textiles,Bioplastic,809.0,949.83,76,6.549796003803118,48.8,47491.5
Plant-Based Engineered Application Unit,Textiles,Plant-Based,704.31,23.21,33,4.371424635604648,64.4,1160.5
Bioplastic Engineered Application Unit,Furniture,Bioplastic,514.87,826.1,40,5.014440117760161,48.6,41305.0
Recycled Metal Engineered Application Unit,Textiles,Recycled Metal,484.32,52.05,64,8.422036718167407,93.48,2602.5
Recycled Plastic Thermal Insulation Insert,Home Appliances,Recycled Plastic,464.23,996.38,0,6.546132953366583,57.46,49819.0
Bioplastic Thermal Insulation Slab,Construction,Bioplastic,154.05,205.17,78,3.1777434067373242,72.39,10258.5
Recycled Fiber Disposable Serving Bowl,Food Packaging,Recycled Fiber,192.13,910.93,97,2.5381859758065697,41.66,45546.5
Recycled Fiber Rear Casing Structure,Home Appliances,Recycled Fiber,15.44,109.36,80,1.3217126792309313,53.15,5468.0
Bio-Composite Engineered Application Unit,Toys,Bio-Composite,893.46,73.64,63,7.698616330318849,79.34,3682.0
Plant-Based Engineered Application Unit,Electronics,Plant-Based,17.87,734.1,29,1.3432726525199685,69.22,36705.0
Composite Engineered Application Unit,Furniture,Composite,411.4,822.48,20,6.807969884807983,75.22,41124.0
Natural Fiber Thermal Insulation Slab,Construction,Natural Fiber,48.41,13.11,92,1.713573926610028,52.67,655.5
Bioplastic Disposable Serving Bowl,Food Packaging,Bioplastic,742.57,215.1,52,6.184133682257573,89.08,10755.0
Recycled Metal Fresh Produce Crate,Food Packaging,Recycled Metal,307.65,279.33,50,7.621952911831411,37.56,13966.5
Composite Dual-Layer Cosmetic Tube,Cosmetics,Composite,851.08,24.9,88,9.156069789574351,88.95,1245.0
Recycled Fiber Appliance Housing Panel,Home Appliances,Recycled Fiber,730.01,565.42,76,5.334658965445352,9.99,28271.0
Bio-Composite Load-Bearing Partition Board,Construction,Bio-Composite,664.22,754.56,95,6.402318803769734,3.34,37728.0
Natural Fiber Motor Support Frame,Home Appliances,Natural Fiber,285.65,178.98,59,2.4654193486804794,47.2,8949.0
Biopolymer Engineered Application Unit,Automotive,Biopolymer,379.94,751.42,60,3.6666596000069425,68.05,37571.0
Recycled Plastic Engineered Application Unit,Automotive,Recycled Plastic,694.14,836.61,32,7.6786395129581555,20.08,41830.5
Natural Fiber Engineered Application Unit,Toys,Natural Fiber,557.02,205.8,93,4.022688355286552,45.58,10290.0
Recycled Plastic Appliance Housing Panel,Home Appliances,Recycled Plastic,27.44,269.87,41,4.751694282355947,55.07,13493.5
Natural Fiber Food Storage Container,Food Packaging,Natural Fiber,791.77,495.62,27,5.289043135755889,90.11,24781.0
Bio-Composite Engineered Application Unit,Automotive,Bio-Composite,28.42,483.55,23,3.1185037810785246,68.55,24177.5
Composite Toothpaste Laminate Tube,Cosmetics,Composite,124.23,823.75,63,5.389750708867127,99.2,41187.5
Recycled Plastic Engineered Application Unit,Automotive,Recycled Plastic,23.59,193.77,7,4.481535040395244,13.03,9688.5
Recycled Fiber Eco Cutlery Set,Food Packaging,Recycled Fiber,674.89,758.88,35,5.104919727792384,86.97,37944.0
Recycled Plastic Engineered Application Unit,Textiles,Recycled Plastic,576.26,73.43,89,7.2843742870799835,30.64,3671.5
Plant-Based Load-Bearing Partition Board,Construction,Plant-Based,268.84,398.63,79,2.3728835261362953,2.63,19931.5
Composite Takeaway Clamshell Box,Food Packaging,Composite,876.32,492.16,48,9.166469903285023,73.68,24608.0
Composite Exterior Cladding Panel,Construction,Composite,338.19,873.96,88,6.758266609091807,78.03,43698.0
Bioplastic Rear Casing Structure,Home Appliances,Bioplastic,521.84,502.17,54,5.017663087664185,90.01,25108.5
Biopolymer Engineered Application Unit,Furniture,Biopolymer,182.25,936.38,62,3.1205925427551526,2.5,46819.0
Recycled Plastic Structural Wall Panel,Construction,Recycled Plastic,475.32,549.98,60,7.0313115412413625,78.15,27499.0
Bio-Composite Thermal Insulation Insert,Home Appliances,Bio-Composite,257.07,295.04,94,4.18620881068502,17.18,14752.0
Recycled Metal Thermal Insulation Slab,Construction,Recycled Metal,125.37,221.64,29,6.601517194530468,78.64,11082.0
Bioplastic Toothpaste Laminate Tube,Cosmetics,Bioplastic,724.65,485.53,88,6.013026751991875,75.42,24276.5
Recycled Plastic Engineered Application Unit,Furniture,Recycled Plastic,575.87,210.6,18,7.0954633606909985,78.85,10530.0
Recycled Metal Medical Dose Dispenser,Healthcare,Recycled Metal,896.66,100.42,40,10.311811514090557,35.68,5021.0
Biopolymer Engineered Application Unit,Textiles,Biopolymer,256.83,213.0,3,3.323793465544164,50.67,10650.0
Recycled Metal Engineered Application Unit,Furniture,Recycled Metal,546.29,334.14,67,8.796501899645914,86.67,16707.0
Plant-Based Motor Support Frame,Home Appliances,Plant-Based,236.5,251.73,86,2.212209580718528,95.66,12586.5
Natural Fiber Toothpaste Laminate Tube,Cosmetics,Natural Fiber,505.6,606.17,46,3.6676533892082728,57.03,30308.5
Agro-Waste Fiber Reinforced Roofing Sheet,Construction,Agro-Waste Fiber,316.79,71.23,78,2.5705633211441974,83.25,3561.5
Bio-Composite Dual-Layer Cosmetic Tube,Cosmetics,Bio-Composite,613.23,388.96,2,6.078858380912187,90.41,19448.0
Recycled Metal Engineered Application Unit,Furniture,Recycled Metal,107.56,474.72,54,6.678450765619189,47.02,23736.0
Recycled Metal Food Storage Container,Food Packaging,Recycled Metal,501.88,193.2,15,8.154644973559495,60.5,9660.0
Natural Fiber Thermal Insulation Slab,Construction,Natural Fiber,412.18,296.8,37,2.4764199496763317,55.36,14840.0
Bio-Composite Engineered Application Unit,Furniture,Bio-Composite,678.65,878.54,84,6.450007605567616,27.13,43927.0
Recycled Metal Engineered Application Unit,Electronics,Recycled Metal,419.57,779.27,95,7.812896869255703,28.07,38963.5
Recycled Plastic Engineered Application Unit,Electronics,Recycled Plastic,296.28,510.08,15,5.938909659457389,35.42,25504.0
Plant-Based Engineered Application Unit,Toys,Plant-Based,816.76,949.94,56,5.023380591795079,42.03,47497.0
Bioplastic Engineered Application Unit,Toys,Bioplastic,93.62,851.22,15,3.2855801204831074,80.92,42561.0
Recycled Plastic IV Fluid Connector,Healthcare,Recycled Plastic,119.59,684.19,72,5.177949310588721,98.89,34209.5
Agro-Waste Fiber Engineered Application Unit,Textiles,Agro-Waste Fiber,446.59,532.05,95,3.0661218053597343,52.37,26602.5
Composite Rear Casing Structure,Home Appliances,Composite,196.41,927.06,27,6.149448230926735,81.18,46353.0
Bioplastic Internal Support Chassis,Home Appliances,Bioplastic,313.73,315.87,3,4.1423495173678075,46.86,15793.5
Agro-Waste Fiber Engineered Application Unit,Electronics,Agro-Waste Fiber,483.42,627.31,94,3.1255646014023135,89.87,31365.5
Composite Surgical Instrument Tray,Healthcare,Composite,408.56,307.6,24,7.257095186050912,32.47,15380.0
Biopolymer High-Gloss Skincare Tube,Cosmetics,Biopolymer,460.91,732.36,54,4.082599974422346,80.81,36618.0
Recycled Metal Exterior Cladding Panel,Construction,Recycled Metal,697.37,923.05,54,9.551499437506713,1.9,46152.5
Agro-Waste Fiber Engineered Application Unit,Toys,Agro-Waste Fiber,213.69,612.0,24,1.558936041172738,83.76,30600.0
Biopolymer Dual-Layer Cosmetic Tube,Cosmetics,Biopolymer,697.25,728.42,94,5.527038771503199,55.23,36421.0
Recycled Metal Structural Wall Panel,Construction,Recycled Metal,19.83,822.09,44,6.137747928354586,92.48,41104.5
Agro-Waste Fiber Engineered Application Unit,Automotive,Agro-Waste Fiber,525.21,188.58,34,3.761340992382933,52.81,9429.0
Bioplastic Thermal Insulation Slab,Construction,Bioplastic,355.25,77.68,29,3.9632552213116443,98.35,3884.0
Recycled Metal Engineered Application Unit,Textiles,Recycled Metal,508.86,872.22,9,8.424122564829236,76.45,43611.0
Agro-Waste Fiber Engineered Application Unit,Furniture,Agro-Waste Fiber,248.25,138.93,60,2.2057864853148286,58.92,6946.5
Bio-Composite Engineered Application Unit,Automotive,Bio-Composite,510.46,526.83,18,5.619363451279462,59.23,26341.5
Bio-Composite Sterile Injection Syringe,Healthcare,Bio-Composite,238.33,688.98,20,4.227711010267501,60.88,34449.0
Recycled Fiber Engineered Application Unit,Electronics,Recycled Fiber,234.88,986.73,71,2.4831728594082927,2.36,49336.5
Plant-Based IV Fluid Connector,Healthcare,Plant-Based,198.17,592.0,68,1.8726863303817143,77.8,29600.0
Recycled Metal Engineered Application Unit,Furniture,Recycled Metal,286.7,331.62,1,7.6825082016446515,3.51,16581.0
Bioplastic Engineered Application Unit,Textiles,Bioplastic,656.64,653.91,64,5.7728981612492145,1.57,32695.5
Plant-Based Dual-Layer Cosmetic Tube,Cosmetics,Plant-Based,620.63,830.32,66,4.178221939228894,6.47,41516.0
Recycled Plastic Engineered Application Unit,Automotive,Recycled Plastic,793.26,645.71,6,8.443262334244704,31.81,32285.5
Natural Fiber Engineered Application Unit,Electronics,Natural Fiber,126.62,795.3,15,1.5964828969500469,91.5,39765.0
Recycled Fiber High-Gloss Skincare Tube,Cosmetics,Recycled Fiber,109.74,133.03,65,2.2354620852149996,43.48,6651.5
Plant-Based Engineered Application Unit,Toys,Plant-Based,228.56,691.15,10,2.2434464769064997,55.34,34557.5
Biopolymer Engineered Application Unit,Textiles,Biopolymer,790.99,758.35,50,6.416077367473438,40.53,37917.5
Recycled Metal Engineered Application Unit,Automotive,Recycled Metal,558.59,905.41,39,8.589833724069893,11.65,45270.5
Recycled Plastic Engineered Application Unit,Textiles,Recycled Plastic,230.16,384.46,37,5.815314584240096,37.29,19223.0
Recycled Fiber Engineered Application Unit,Automotive,Recycled Fiber,61.34,101.37,87,1.5443912067925998,39.73,5068.5
Plant-Based Engineered Application Unit,Textiles,Plant-Based,499.36,101.46,4,3.5282693135346155,28.68,5073.0
Recycled Fiber Disposable Serving Bowl,Food Packaging,Recycled Fiber,244.91,562.27,67,2.9198513178126326,99.78,28113.5
Bio-Composite Engineered Application Unit,Automotive,Bio-Composite,84.96,23.25,72,3.0103729767807024,57.18,1162.5
Agro-Waste Fiber Engineered Application Unit,Toys,Agro-Waste Fiber,876.16,889.02,95,5.139813505151678,25.13,44451.0
Composite Engineered Application Unit,Textiles,Composite,244.74,501.13,7,6.111058053191476,61.6,25056.5
Bioplastic Food Storage Container,Food Packaging,Bioplastic,208.63,139.03,55,3.4027585403409755,28.22,6951.5
Composite Engineered Application Unit,Textiles,Composite,436.95,940.64,16,7.261792530451871,96.91,47032.0
Plant-Based Toothpaste Laminate Tube,Cosmetics,Plant-Based,329.5,984.59,25,2.871637141284519,86.04,49229.5
Recycled Fiber Rear Casing Structure,Home Appliances,Recycled Fiber,415.62,586.71,26,3.551444256954169,92.92,29335.5
Natural Fiber Medical Dose Dispenser,Healthcare,Natural Fiber,283.51,254.31,71,2.658647285512004,53.02,12715.5
Recycled Plastic Appliance Housing Panel,Home Appliances,Recycled Plastic,285.55,659.79,32,5.950611750611849,49.1,32989.5
Natural Fiber Laminated Lotion Tube,Cosmetics,Natural Fiber,65.85,841.49,36,1.5296107012712827,20.56,42074.5
Bio-Composite Engineered Application Unit,Electronics,Bio-Composite,270.01,905.65,65,4.132181472457578,49.89,45282.5
Bio-Composite Diagnostic Cartridge,Healthcare,Bio-Composite,880.6,735.49,100,7.624688920344579,92.56,36774.5
Recycled Plastic Engineered Application Unit,Electronics,Recycled Plastic,492.51,535.52,42,7.021589073631768,19.36,26776.0
Biopolymer Engineered Application Unit,Automotive,Biopolymer,564.23,866.73,36,4.900126298000516,72.64,43336.5
Composite Sterile Injection Syringe,Healthcare,Composite,475.6,388.91,31,7.216698074194884,7.99,19445.5
Recycled Metal Engineered Application Unit,Furniture,Recycled Metal,287.99,227.06,100,7.348105920402151,8.49,11353.0
Bio-Composite Thermal Insulation Slab,Construction,Bio-Composite,895.96,697.33,63,7.4445731604578445,74.72,34866.5
Biopolymer Exterior Cladding Panel,Construction,Biopolymer,847.59,572.6,93,5.93112506131023,82.09,28630.0
Biopolymer Engineered Application Unit,Automotive,Biopolymer,645.31,706.11,63,4.8889431349604635,24.47,35305.5
Bio-Composite Medical Dose Dispenser,Healthcare,Bio-Composite,579.91,790.12,89,5.779400413872286,23.19,39506.0
Plant-Based Engineered Application Unit,Toys,Plant-Based,180.55,251.14,82,2.007254153288478,53.94,12557.0
Agro-Waste Fiber Engineered Application Unit,Furniture,Agro-Waste Fiber,10.33,678.56,43,0.7210225220140118,42.91,33928.0
Recycled Plastic Engineered Application Unit,Textiles,Recycled Plastic,128.84,716.13,32,4.940438960481857,1.78,35806.5
Biopolymer Disposable Serving Bowl,Food Packaging,Biopolymer,203.25,391.88,69,2.8533128693524663,7.11,19594.0
Natural Fiber Reinforced Roofing Sheet,Construction,Natural Fiber,632.31,284.75,74,4.270481515370937,13.07,14237.5
Natural Fiber Medical Dose Dispenser,Healthcare,Natural Fiber,176.64,643.29,58,2.012428207435979,83.6,32164.5
Recycled Metal Compostable Meal Tray,Food Packaging,Recycled Metal,125.05,621.55,48,7.0583542904413115,47.24,31077.5
Natural Fiber Engineered Application Unit,Electronics,Natural Fiber,595.14,878.68,29,4.386624125697463,9.86,43934.0
Recycled Plastic Engineered Application Unit,Automotive,Recycled Plastic,326.66,49.11,9,6.338254822456346,8.45,2455.5
Natural Fiber Engineered Application Unit,Automotive,Natural Fiber,564.31,253.8,78,4.255266072854676,8.72,12690.0
Recycled Plastic Fresh Produce Crate,Food Packaging,Recycled Plastic,543.16,523.53,29,7.01603582613319,24.17,26176.5
Recycled Fiber Dual-Layer Cosmetic Tube,Cosmetics,Recycled Fiber,361.99,895.56,42,3.0654770770025523,85.69,44778.0
Agro-Waste Fiber Compostable Meal Tray,Food Packaging,Agro-Waste Fiber,12.85,939.63,54,0.6428759416931887,79.95,46981.5
Recycled Fiber Engineered Application Unit,Furniture,Recycled Fiber,662.15,866.39,33,5.077651226667568,39.39,43319.5
Bioplastic Engineered Application Unit,Toys,Bioplastic,392.81,912.96,42,4.354611642223502,76.79,45648.0
Recycled Metal Engineered Application Unit,Electronics,Recycled Metal,448.93,515.61,59,7.994378763552143,87.78,25780.5
Recycled Fiber Printed Ointment Tube,Cosmetics,Recycled Fiber,609.74,744.83,87,4.462500759956038,27.44,37241.5
Recycled Plastic Engineered Application Unit,Automotive,Recycled Plastic,257.22,732.51,42,5.7383788936570745,18.28,36625.5
Recycled Metal Engineered Application Unit,Textiles,Recycled Metal,449.54,209.18,22,8.301382654738912,36.3,10459.0
Agro-Waste Fiber Laminated Lotion Tube,Cosmetics,Agro-Waste Fiber,238.31,540.55,16,2.0417402041424086,10.65,27027.5
Bio-Composite High-Gloss Skincare Tube,Cosmetics,Bio-Composite,244.99,783.83,100,4.059313887225298,44.48,39191.5
Bioplastic Engineered Application Unit,Toys,Bioplastic,203.82,552.08,39,3.656231278502742,22.22,27604.0
Recycled Plastic Reinforced Roofing Sheet,Construction,Recycled Plastic,523.29,312.51,72,6.988611293249969,77.18,15625.5
Bioplastic Engineered Application Unit,Electronics,Bioplastic,79.73,10.49,49,2.8673947326589913,37.29,524.5
Biopolymer Compostable Meal Tray,Food Packaging,Biopolymer,618.89,781.46,45,5.231804814100671,3.39,39073.0
Recycled Fiber Engineered Application Unit,Toys,Recycled Fiber,384.71,380.71,20,3.2951857192111316,11.16,19035.5
Bioplastic Thermal Insulation Slab,Construction,Bioplastic,150.19,902.4,54,3.1370797152837726,73.15,45120.0
Biopolymer Engineered Application Unit,Automotive,Biopolymer,615.93,602.08,25,5.1979836099386265,11.98,30104.0
Natural Fiber Engineered Application Unit,Electronics,Natural Fiber,459.64,566.22,4,3.3266533646789958,21.04,28311.0
Biopolymer Engineered Application Unit,Automotive,Biopolymer,669.17,594.37,60,5.268891595279186,96.67,29718.5
Recycled Plastic Sterile Injection Syringe,Healthcare,Recycled Plastic,534.21,597.9,92,7.282198435608579,56.65,29895.0
Bio-Composite Laminated Lotion Tube,Cosmetics,Bio-Composite,171.71,828.3,46,4.269368488287196,17.03,41415.0
Biopolymer Engineered Application Unit,Furniture,Biopolymer,737.76,492.95,69,5.80988090095255,61.91,24647.5
Plant-Based Engineered Application Unit,Electronics,Plant-Based,511.19,492.32,31,3.6504779525980027,40.64,24616.0
Natural Fiber Printed Ointment Tube,Cosmetics,Natural Fiber,850.17,428.45,63,5.557010316734546,9.24,21422.5
Recycled Fiber Engineered Application Unit,Automotive,Recycled Fiber,532.88,163.65,81,3.949761945186591,71.47,8182.5
Recycled Metal Barrier Cream Tube,Cosmetics,Recycled Metal,267.21,731.64,8,7.359169347735982,7.43,36582.0
Bio-Composite Engineered Application Unit,Furniture,Bio-Composite,882.03,195.57,10,7.40419670233272,63.42,9778.5
Recycled Metal IV Fluid Connector,Healthcare,Recycled Metal,367.56,925.07,85,7.902116908074551,84.77,46253.5
Recycled Fiber Exterior Cladding Panel,Construction,Recycled Fiber,829.69,642.49,13,5.671751610495175,20.9,32124.5
Natural Fiber Rear Casing Structure,Home Appliances,Natural Fiber,134.45,537.49,47,1.9481899354834222,72.36,26874.5
Recycled Fiber Medical Dose Dispenser,Healthcare,Recycled Fiber,625.17,848.52,72,4.563556561020159,27.06,42426.0
