Product,category_name,material_type,tensile_strength_mpa,weight_capacity_kg,biodegradability_score,co2_emission_kg_per_kg,recyclability_percent,Material_Cost_INR
Bio-Composite IV Fluid Connector,Healthcare,Bio-Composite,880.35,967.49,64,7.162912669717631,91.26,126162.74700228822
Recycled Fiber Engineered Application Unit,Automotive,Recycled Fiber,401.66,141.09,14,3.3057711117113824,73.28,6425.983333783537
Agro-Waste Fiber Rear Casing Structure,Home Appliances,Agro-Waste Fiber,25.39,927.26,71,0.5398640080572388,57.17,46227.38050604293
Recycled Fiber Engineered Application Unit,Textiles,Recycled Fiber,14.8,892.41,59,1.4641682116472448,68.4,40201.47615873543
Plant-Based Engineered Application Unit,Textiles,Plant-Based,557.09,314.13,34,4.051536468875764,15.85,28817.80985165682
Natural Fiber Engineered Application Unit,Furniture,Natural Fiber,419.77,318.69,28,3.274732562305306,52.75,19369.19692172898
Recycled Fiber High-Gloss Skincare Tube,Cosmetics,Recycled Fiber,774.34,52.37,10,5.103675020869043,47.61,2562.801265651782
Composite Diagnostic Cartridge,Healthcare,Composite,777.38,63.47,39,8.789764251084991,48.31,4836.738188313742
Recycled Metal Specimen Collection Container,Healthcare,Recycled Metal,854.36,944.64,24,9.974227659301874,43.32,75823.2007444764
Recycled Plastic Dual-Layer Cosmetic Tube,Cosmetics,Recycled Plastic,226.22,965.49,1,5.406062779653768,45.67,38565.93208474032
Biopolymer Engineered Application Unit,Furniture,Biopolymer,696.15,212.14,99,5.558513782052743,42.34,32425.397836539552
Natural Fiber Thermal Insulation Insert,Home Appliances,Natural Fiber,176.71,349.29,49,1.848775334738794,75.81,20967.674001054096
Natural Fiber High-Gloss Skincare Tube,Cosmetics,Natural Fiber,580.98,696.67,64,4.32742686104066,10.79,42385.58514578049
Agro-Waste Fiber Engineered Application Unit,Toys,Agro-Waste Fiber,85.81,718.02,35,1.2148259418339329,32.27,36003.23695637545
Recycled Metal Engineered Application Unit,Textiles,Recycled Metal,205.98,541.24,43,7.047018940788905,26.17,43501.02920559167
Recycled Metal Engineered Application Unit,Toys,Recycled Metal,236.46,882.83,61,7.1266254064784205,44.99,70824.87405485882
Natural Fiber Compostable Meal Tray,Food Packaging,Natural Fiber,93.66,336.02,81,1.8228695677087443,29.65,20485.957175781557
Composite Load-Bearing Partition Board,Construction,Composite,619.99,570.92,47,8.256581977555403,31.69,40485.86898316655
Plant-Based Engineered Application Unit,Toys,Plant-Based,643.34,553.36,95,4.283710870382435,88.48,50364.328152786824
Recycled Fiber Engineered Application Unit,Automotive,Recycled Fiber,279.7,813.27,4,3.01145782118153,3.4,36829.71836588615
Recycled Plastic Engineered Application Unit,Electronics,Recycled Plastic,185.69,40.02,67,5.386032066015915,50.16,1795.8315495119364
Natural Fiber Modular Decking Board,Construction,Natural Fiber,26.36,475.22,20,1.4402406013818096,64.31,28647.710451036357
Natural Fiber Sterile Injection Syringe,Healthcare,Natural Fiber,364.81,36.97,92,2.9564744449052385,49.38,2533.923333678929
Agro-Waste Fiber Thermal Insulation Insert,Home Appliances,Agro-Waste Fiber,501.81,41.01,4,3.3094963244324807,18.64,2309.7397433243605
Bio-Composite IV Fluid Connector,Healthcare,Bio-Composite,325.83,751.91,7,4.57422125012674,9.6,97884.01843759505
Plant-Based Engineered Application Unit,Automotive,Plant-Based,857.91,869.33,46,5.198106292136161,87.79,78692.07221910212
Recycled Plastic Fresh Produce Crate,Food Packaging,Recycled Plastic,585.16,471.15,73,7.287977640455642,27.33,19181.213230341735
Recycled Metal Modular Decking Board,Construction,Recycled Metal,6.49,800.45,51,6.125988020771777,0.34,64211.39851557883
Recycled Fiber Engineered Application Unit,Toys,Recycled Fiber,56.06,266.69,31,2.042421182562693,23.52,12287.67088692202
Agro-Waste Fiber Surgical Instrument Tray,Healthcare,Agro-Waste Fiber,124.73,582.58,24,1.657870394333912,6.5,29415.03029575044
Bioplastic Engineered Application Unit,Textiles,Bioplastic,765.56,462.98,52,6.076486932810913,66.01,55855.89519960819
Recycled Fiber Exterior Cladding Panel,Construction,Recycled Fiber,244.2,126.52,94,2.9788406102813747,70.55,6196.880457711031
Bio-Composite Engineered Application Unit,Electronics,Bio-Composite,673.89,403.95,21,6.305818299676415,24.75,52844.72122475731
Bio-Composite Engineered Application Unit,Toys,Bio-Composite,489.61,94.92,93,5.568196603029119,21.12,12860.51495227184
Biopolymer Engineered Application Unit,Furniture,Biopolymer,330.78,762.54,17,3.472656933590558,8.53,114444.45770019291
Recycled Metal Engineered Application Unit,Toys,Recycled Metal,625.66,510.71,15,9.1566959827748,96.83,41220.9269870811
Recycled Fiber Thermal Insulation Slab,Construction,Recycled Fiber,574.09,353.93,15,4.4331946365793815,84.19,16290.953477434536
Plant-Based Engineered Application Unit,Textiles,Plant-Based,374.39,881.54,16,2.575029041616069,61.82,79335.10428121204
Biopolymer Engineered Application Unit,Automotive,Biopolymer,710.13,811.3,22,5.672303433268838,49.31,122185.30507495163
Recycled Metal Engineered Application Unit,Furniture,Recycled Metal,469.72,805.51,85,8.617787001567665,16.84,65047.55025117575
Agro-Waste Fiber Engineered Application Unit,Toys,Agro-Waste Fiber,589.14,734.31,68,3.7107704108636743,87.63,37119.87280814775
Recycled Metal Engineered Application Unit,Toys,Recycled Metal,30.45,317.63,71,6.424283626165603,99.2,25771.650219624204
Composite Engineered Application Unit,Electronics,Composite,688.18,793.63,81,8.402961301309517,13.47,56031.735975982134
Composite Disposable Serving Bowl,Food Packaging,Composite,321.16,314.66,50,6.775716906209324,88.65,22414.217679656995
Recycled Metal Engineered Application Unit,Automotive,Recycled Metal,40.95,278.22,95,5.76103600680978,71.53,22135.289505107336
Composite Eco Cutlery Set,Food Packaging,Composite,481.72,10.23,67,7.892355555862693,89.66,1453.7766668970196
Natural Fiber Engineered Application Unit,Automotive,Natural Fiber,61.99,103.81,49,1.8090416490485917,18.51,6581.913736786444
Plant-Based Surgical Instrument Tray,Healthcare,Plant-Based,879.81,64.44,65,5.3421248991492645,29.39,6326.811174361947
Natural Fiber Engineered Application Unit,Electronics,Natural Fiber,609.96,704.12,85,3.855382194671237,34.22,42426.36664600343
Bioplastic Disposable Serving Bowl,Food Packaging,Bioplastic,281.04,431.32,68,3.962805673661098,61.29,52078.12425524582
Recycled Fiber Engineered Application Unit,Furniture,Recycled Fiber,146.4,81.12,0,1.9432148905852489,15.91,3507.0111679389365
Recycled Plastic Modular Decking Board,Construction,Recycled Plastic,781.04,553.72,8,8.494170707511499,10.6,22622.048030633625
Biopolymer Structural Wall Panel,Construction,Biopolymer,216.42,317.31,1,3.1644131438328564,42.61,47768.44485787464
Natural Fiber Food Storage Container,Food Packaging,Natural Fiber,467.4,9.59,57,3.348719366199595,69.07,781.8895246496962
Bioplastic Engineered Application Unit,Electronics,Bioplastic,35.55,890.33,83,2.901943404722876,65.83,107191.52005354216
Bioplastic Engineered Application Unit,Furniture,Bioplastic,483.69,339.59,58,5.079564940561235,68.75,41229.481205420925
Recycled Fiber Engineered Application Unit,Furniture,Recycled Fiber,180.55,757.95,61,2.597914667457713,43.46,34466.398500593285
Bio-Composite Engineered Application Unit,Toys,Bio-Composite,501.03,44.31,12,5.50692154073378,65.05,6036.143655550335
Recycled Fiber Barrier Cream Tube,Cosmetics,Recycled Fiber,39.23,214.34,84,1.4130451866172586,84.05,9620.586389962944
Bio-Composite Engineered Application Unit,Furniture,Bio-Composite,874.42,704.75,9,7.567674454442227,41.57,92219.39084083168
Natural Fiber High-Gloss Skincare Tube,Cosmetics,Natural Fiber,656.76,669.38,77,4.429725720172842,49.68,40604.62429012963
Biopolymer Diagnostic Cartridge,Healthcare,Biopolymer,66.79,43.1,100,2.0559939713614663,60.5,6489.9279785211
Bio-Composite Reinforced Roofing Sheet,Construction,Bio-Composite,836.26,691.98,91,7.451707873194866,15.07,90760.33590489616
Plant-Based Dual-Layer Cosmetic Tube,Cosmetics,Plant-Based,264.39,400.53,99,2.741831504100502,31.83,36692.806128075375
Natural Fiber Barrier Cream Tube,Cosmetics,Natural Fiber,40.13,980.4,62,1.3924003742041593,97.17,58961.87778065312
Recycled Fiber Engineered Application Unit,Electronics,Recycled Fiber,684.33,848.33,38,5.353474230920658,10.26,38916.883173190494
Bioplastic IV Fluid Connector,Healthcare,Bioplastic,846.79,289.4,10,6.75221294572227,44.19,35185.0922092917
Composite Acoustic Dampening Board,Home Appliances,Composite,77.63,865.72,10,5.3120588191667295,10.01,60602.14661437505
Agro-Waste Fiber Reinforced Roofing Sheet,Construction,Agro-Waste Fiber,697.71,316.17,88,4.162458309162904,58.54,16238.786231872178
Agro-Waste Fiber Internal Support Chassis,Home Appliances,Agro-Waste Fiber,116.96,164.67,61,1.7122164815985486,3.03,8659.542361198912
Biopolymer Sterile Injection Syringe,Healthcare,Biopolymer,119.53,501.98,27,2.441621223722445,38.76,75293.74341779183
Recycled Plastic Laminated Lotion Tube,Cosmetics,Recycled Plastic,483.7,893.56,88,7.065553861994998,56.31,36270.54039649624
Composite Engineered Application Unit,Textiles,Composite,824.4,892.42,15,9.010167232988158,78.33,62827.72542474111
Recycled Metal Engineered Application Unit,Toys,Recycled Metal,183.18,965.35,17,6.823838647485127,51.59,77284.54398561384
Agro-Waste Fiber Specimen Collection Container,Healthcare,Agro-Waste Fiber,579.31,875.52,96,3.9025999387939136,40.58,44412.192454095435
Natural Fiber Modular Decking Board,Construction,Natural Fiber,202.87,335.38,73,2.1383426307421294,44.37,20313.2294730566
Natural Fiber Structural Wall Panel,Construction,Natural Fiber,280.56,81.78,0,2.5218409241159416,85.23,4986.3606930869555
Agro-Waste Fiber Thermal Insulation Insert,Home Appliances,Agro-Waste Fiber,667.53,541.53,38,4.364210939434961,61.79,27656.18570457622
Composite Thermal Insulation Slab,Construction,Composite,193.37,726.48,27,6.286329458644325,83.25,51243.89459398324
Recycled Metal Engineered Application Unit,Electronics,Recycled Metal,511.74,12.3,99,8.687637960656847,77.35,1534.573470492635
Recycled Plastic Rear Casing Structure,Home Appliances,Recycled Plastic,232.81,747.89,10,5.53309604487521,34.91,29953.789533656403
Bioplastic Dual-Layer Cosmetic Tube,Cosmetics,Bioplastic,162.47,303.31,76,3.210228300140484,30.15,36553.84372510536
Bio-Composite Structural Wall Panel,Construction,Bio-Composite,799.93,760.16,100,7.015633052748007,72.59,99432.752289561
Recycled Plastic Engineered Application Unit,Furniture,Recycled Plastic,531.15,55.98,0,7.219936012385131,70.87,2552.9145092888484
Biopolymer Takeaway Clamshell Box,Food Packaging,Biopolymer,209.13,556.64,61,2.848076817972046,4.33,83574.38511347903
Recycled Fiber Engineered Application Unit,Automotive,Recycled Fiber,288.72,401.24,60,3.088207587915973,58.33,18428.61569093698
Recycled Plastic Engineered Application Unit,Textiles,Recycled Plastic,676.17,976.09,6,7.897952665927919,8.85,39406.51199944594
Agro-Waste Fiber Engineered Application Unit,Toys,Agro-Waste Fiber,700.01,652.08,82,3.956908336272374,89.97,32860.64875220429
Composite Compostable Meal Tray,Food Packaging,Composite,213.38,729.38,90,5.881114703507854,62.91,51203.951027630894
Bioplastic Engineered Application Unit,Electronics,Bioplastic,693.8,885.83,51,5.8681742652696665,35.3,106672.88069895226
Recycled Fiber Motor Support Frame,Home Appliances,Recycled Fiber,516.59,328.74,35,4.068378462231789,53.26,15110.666346673843
Plant-Based Diagnostic Cartridge,Healthcare,Plant-Based,535.29,990.16,65,4.054305759100799,30.81,89795.4368193256
Agro-Waste Fiber Engineered Application Unit,Toys,Agro-Waste Fiber,501.82,511.63,82,3.3567342612279254,99.93,26032.135695920944
Natural Fiber Engineered Application Unit,Automotive,Natural Fiber,76.8,570.27,68,1.415845622020275,87.04,34264.48421651521
Biopolymer Barrier Cream Tube,Cosmetics,Biopolymer,755.97,53.61,96,5.823976160861433,72.12,8644.579620646075
Recycled Metal Load-Bearing Partition Board,Construction,Recycled Metal,268.63,880.21,64,7.272732450509223,20.61,70626.30183788193
Recycled Metal Engineered Application Unit,Textiles,Recycled Metal,609.04,48.76,62,9.110151647906708,53.16,4378.033735930031
Composite Engineered Application Unit,Electronics,Composite,224.64,660.59,61,6.2393135374071225,75.19,46562.70515305534
Recycled Plastic Engineered Application Unit,Electronics,Recycled Plastic,8.76,653.59,72,4.785646129444788,29.18,26473.364597083593
Recycled Fiber Medical Dose Dispenser,Healthcare,Recycled Fiber,495.24,393.08,17,3.971342700865995,31.01,17966.577025649494
Bioplastic Compostable Meal Tray,Food Packaging,Bioplastic,396.24,217.99,27,4.808992105519967,23.78,26656.764079139975
Agro-Waste Fiber Laminated Lotion Tube,Cosmetics,Agro-Waste Fiber,881.69,402.22,31,5.390054532507238,11.58,20750.04839938043
Composite Engineered Application Unit,Textiles,Composite,177.22,511.36,96,5.744612091037562,98.77,35969.69406827818
Bio-Composite Engineered Application Unit,Automotive,Bio-Composite,78.2,172.76,65,3.8329711331496927,60.07,22959.37834986227
Plant-Based Reinforced Roofing Sheet,Construction,Plant-Based,500.95,672.85,72,3.57014890265402,84.5,61000.02417699051
Recycled Plastic Modular Decking Board,Construction,Recycled Plastic,13.74,929.51,57,4.401675099205553,38.73,37176.00132440417
Recycled Fiber Engineered Application Unit,Automotive,Recycled Fiber,665.88,551.09,40,5.159982610246084,31.52,25459.926957684565
Plant-Based Engineered Application Unit,Automotive,Plant-Based,99.14,730.93,99,1.911255517039689,97.03,66342.93663777977
Recycled Metal Thermal Insulation Slab,Construction,Recycled Metal,76.07,250.46,13,6.373744947256088,59.56,20095.881210442065
Plant-Based Engineered Application Unit,Electronics,Plant-Based,799.08,499.22,23,4.894669947924881,8.15,45299.79246094367
Recycled Plastic Engineered Application Unit,Textiles,Recycled Plastic,895.41,184.38,23,8.942575008509268,84.03,7843.048756381951
Natural Fiber Medical Dose Dispenser,Healthcare,Natural Fiber,776.73,179.5,78,5.22659634550354,17.66,11421.574759127654
Recycled Fiber Structural Wall Panel,Construction,Recycled Fiber,125.79,651.05,27,2.384521331006103,75.79,29605.823498254573
Recycled Fiber Load-Bearing Partition Board,Construction,Recycled Fiber,438.4,557.82,20,3.8060974661727145,62.88,25446.673099629537
Bioplastic Engineered Application Unit,Automotive,Bioplastic,619.82,60.16,28,5.619444641694354,81.38,7600.368481270765
Biopolymer Diagnostic Cartridge,Healthcare,Biopolymer,672.56,611.1,14,5.662402354060886,85.26,92253.98176554566
Biopolymer Specimen Collection Container,Healthcare,Biopolymer,894.45,457.75,86,6.409682705389696,55.61,69234.79952904228
Recycled Plastic Internal Support Chassis,Home Appliances,Recycled Plastic,322.92,447.72,7,6.320783867673382,64.82,18238.897900755037
Bioplastic Engineered Application Unit,Furniture,Bioplastic,235.51,810.58,77,3.619937440329744,15.24,97498.14558024732
Recycled Plastic Laminated Lotion Tube,Cosmetics,Recycled Plastic,395.55,58.38,42,6.563954591602179,81.64,2681.6284437016343
Agro-Waste Fiber High-Gloss Skincare Tube,Cosmetics,Agro-Waste Fiber,272.02,915.01,34,2.1373874870419094,3.32,45937.47561528144
Bio-Composite Engineered Application Unit,Textiles,Bio-Composite,830.52,482.17,67,7.141429563469438,13.3,63222.98217260208
Bioplastic Engineered Application Unit,Automotive,Bioplastic,771.49,122.21,55,6.281972696507558,68.9,15104.337022380669
Biopolymer Engineered Application Unit,Electronics,Biopolymer,620.48,475.45,23,5.371370806236139,49.38,71875.46810467711
Recycled Fiber Barrier Cream Tube,Cosmetics,Recycled Fiber,219.56,57.98,61,2.451214792378293,57.97,2730.94109428372
Natural Fiber Engineered Application Unit,Automotive,Natural Fiber,453.8,793.47,72,3.3209535494902584,5.33,47868.0651621177
Bioplastic Takeaway Clamshell Box,Food Packaging,Bioplastic,781.12,537.85,68,6.829798713169022,67.79,65386.70903487677
Recycled Fiber Acoustic Dampening Board,Home Appliances,Recycled Fiber,479.2,437.63,100,4.0915695129308665,89.7,20279.62713469815
Recycled Fiber Engineered Application Unit,Electronics,Recycled Fiber,468.14,943.22,79,3.363677260261393,70.69,42479.20294519605
Composite Engineered Application Unit,Toys,Composite,391.18,305.57,23,6.84284825215792,77.28,21546.701189118437
Biopolymer Engineered Application Unit,Textiles,Biopolymer,522.99,404.58,31,4.2525521324875895,76.56,60738.69659936569
Recycled Plastic Engineered Application Unit,Furniture,Recycled Plastic,897.94,144.81,67,8.799561861316947,80.36,6232.766395987712
Natural Fiber IV Fluid Connector,Healthcare,Natural Fiber,316.64,22.39,54,2.155497066753192,73.77,1138.942800064894
Composite Engineered Application Unit,Electronics,Composite,55.93,540.99,21,5.252252084461212,72.41,37918.71656334591
Composite Printed Ointment Tube,Cosmetics,Composite,451.59,766.3,30,7.029561636167738,68.28,53755.503727125804
Recycled Metal Engineered Application Unit,Textiles,Recycled Metal,547.23,862.23,26,8.748131051359287,36.04,69313.00078851946
Bioplastic Engineered Application Unit,Automotive,Bioplastic,407.02,423.44,8,4.210075748223495,31.61,50788.541811167626
Plant-Based Engineered Application Unit,Textiles,Plant-Based,689.49,326.66,16,4.464032370634408,17.8,29788.581777975807
Biopolymer Engineered Application Unit,Furniture,Biopolymer,406.92,947.86,20,3.951616744375935,34.72,142360.22255828194
Natural Fiber Engineered Application Unit,Furniture,Natural Fiber,98.59,364.04,10,1.993340593037719,51.12,22136.987944778288
Bio-Composite Engineered Application Unit,Textiles,Bio-Composite,580.88,667.82,20,6.1866713723491245,97.62,87358.74352926185
